,start,end,days
12644,771,799,19
12645,771,2100,19
12646,771,1066,19
12647,771,828,19
12648,771,2170,19
12649,771,1829,19
12650,771,1858,19
12651,771,537,18
12652,771,483,18
12653,771,2172,18
12654,771,1783,18
12655,771,1473,18
12656,771,2099,18
12657,771,2173,18
12658,771,455,17
12659,771,404,13
12660,699,458,106
12661,152,458,152
12662,153,458,146
12663,565,458,138
12664,652,458,152
12665,2174,458,151
12666,183,458,150
12667,856,458,131
12668,690,458,146
12669,642,458,141
12670,400,458,147
12671,88,458,109
12672,638,458,87
12673,10,458,74
12674,432,458,104
12675,260,458,61
12676,1391,458,189
12677,539,458,151
12678,1394,458,150
12679,627,458,147
12680,918,458,137
12681,59,458,137
12682,38,458,131
12683,1429,458,128
12684,1212,458,125
12685,2175,458,123
12686,496,458,151
12687,1839,458,119
12688,19,458,114
12689,435,458,110
12690,566,458,110
12691,503,458,108
12692,1434,458,100
12693,671,458,97
12694,569,458,76
12695,82,458,74
12696,1737,458,73
12697,1031,458,69
12698,1217,458,66
12699,5,458,61
12700,427,458,61
12701,440,458,61
12702,411,458,60
12703,509,458,60
12704,1175,458,59
12705,2176,458,59
12706,484,458,59
12707,1089,458,55
12708,1399,458,151
12709,426,458,151
12710,2177,458,151
12711,471,458,151
12712,1591,458,60
12713,237,458,136
12714,458,699,106
12715,458,152,152
12716,458,1215,144
12717,458,153,146
12718,458,498,131
12719,458,565,138
12720,458,963,99
12721,458,652,152
12722,458,183,150
12723,458,7,141
12724,458,856,131
12725,458,690,144
12726,458,642,141
12727,458,10,74
12728,458,260,61
12729,458,2174,151
12730,458,539,151
12731,458,1394,150
12732,458,97,148
12733,458,1750,139
12734,458,918,137
12735,458,59,137
12736,458,38,131
12737,458,2771,131
12738,458,1212,125
12739,458,1059,125
12740,458,1728,125
12741,458,2175,123
12742,458,496,151
12743,458,1839,119
12744,458,19,114
12745,458,400,110
12746,458,435,110
12747,458,566,110
12748,458,88,109
12749,458,503,108
12750,458,1434,98
12751,458,671,97
12752,458,638,87
12753,458,569,76
12754,458,82,74
12755,458,1737,73
12756,458,1031,69
12757,458,562,66
12758,458,1217,66
12759,458,432,64
12760,458,5,61
12761,458,1038,61
12762,458,440,61
12763,458,411,60
12764,458,509,60
12765,458,1175,59
12766,458,2176,59
12767,458,484,59
12768,458,1089,55
12769,458,426,151
12770,458,1069,133
12771,458,729,127
12772,458,646,114
12773,458,471,151
12774,458,237,135
12775,458,2159,138
12776,458,1023,95
12777,458,1060,88
12778,458,1061,88
12779,458,1062,88
12780,458,1063,88
12781,458,1168,88
12782,458,1064,87
12783,458,427,125
12784,458,1591,94
12785,947,1395,131
12786,1439,1395,187
12787,471,1395,127
12788,1391,1395,178
12789,491,1395,137
12790,1402,1395,165
12791,983,1395,138
12792,1396,1395,127
12793,1399,1395,127
12794,470,1395,127
12795,54,1395,127
12796,19,1395,173
12797,1401,1395,164
12798,400,1395,163
12799,2177,1395,146
12800,469,1395,145
12801,1430,1395,138
12802,1417,1395,127
12803,1423,1395,173
12804,1406,1395,166
12805,156,1395,165
12806,1394,1395,154
12807,1428,1395,132
12808,1429,1395,128
12809,1432,1395,126
12810,1395,1432,163
12811,1395,1399,127
12812,1395,491,163
12813,1395,983,163
12814,1395,1396,127
12815,1395,1391,178
12816,1395,2397,173
12817,1395,19,173
12818,1395,471,163
12819,1395,1401,132
12820,1395,54,127
12821,1395,947,118
12822,1395,3570,183
12823,1395,3571,181
12824,1395,1394,176
12825,1395,1422,173
12826,1395,2177,173
12827,1395,1423,171
12828,1395,400,163
12829,1395,1403,163
12830,1395,1392,163
12831,1395,3572,139
12832,1395,3573,139
12833,1395,3574,136
12834,1395,3560,133
12835,1395,1417,132
12836,1395,2321,127
12837,1395,3497,118
12838,1395,1439,187
12839,1395,3364,154
12840,1395,504,151
12841,1395,2278,142
12842,1395,3503,139
12843,1395,1941,133
12844,1395,1762,155
12845,1395,1453,121
12846,1280,19,109
12847,1141,19,130
12848,470,19,146
12849,79,19,126
12850,183,19,121
12851,2178,19,119
12852,932,19,116
12853,947,19,124
12854,1843,19,110
12855,888,19,109
12856,93,19,109
12857,473,19,107
12858,184,19,106
12859,1428,19,132
12860,856,19,124
12861,1399,19,121
12862,983,19,139
12863,472,19,118
12864,1728,19,114
12865,2179,19,111
12866,2180,19,111
12867,656,19,110
12868,122,19,110
12869,896,19,110
12870,628,19,110
12871,2091,19,109
12872,21,19,109
12873,173,19,109
12874,1548,19,109
12875,523,19,109
12876,2181,19,109
12877,1751,19,109
12878,2182,19,108
12879,500,19,108
12880,2183,19,108
12881,690,19,108
12882,1755,19,106
12883,785,19,105
12884,1181,19,105
12885,230,19,100
12886,19,1280,109
12887,19,54,124
12888,19,3495,118
12889,19,472,114
12890,19,1548,109
12891,19,523,109
12892,19,888,109
12893,19,93,109
12894,19,2183,108
12895,19,473,107
12896,19,184,106
12897,19,79,126
12898,19,183,120
12899,19,1399,119
12900,19,1215,119
12901,19,2178,118
12902,19,1089,117
12903,19,932,114
12904,19,2180,111
12905,19,2179,111
12906,19,656,110
12907,19,122,110
12908,19,896,110
12909,19,1843,110
12910,19,628,110
12911,19,2091,109
12912,19,21,109
12913,19,173,109
12914,19,2181,109
12915,19,1751,109
12916,19,2182,108
12917,19,500,108
12918,19,690,108
12919,19,1755,106
12920,19,785,105
12921,19,1181,105
12922,19,230,100
12923,19,461,118
12924,19,263,114
12925,19,260,130
12926,19,946,113
12927,19,1453,124
12928,19,873,140
12929,19,3575,113
12930,19,3432,113
12931,2184,627,89
12932,637,627,88
12933,1595,627,19
12934,1067,627,106
12935,642,627,141
12936,478,627,26
12937,891,627,122
12938,243,627,74
12939,690,627,150
12940,496,627,121
12941,990,627,106
12942,1077,627,97
12943,2185,627,93
12944,1289,627,89
12945,224,627,85
12946,879,627,75
12947,1023,627,74
12948,261,627,70
12949,311,627,59
12950,2186,627,19
12951,2163,627,111
12952,627,2184,89
12953,627,637,88
12954,627,891,141
12955,627,642,141
12956,627,478,26
12957,627,3153,132
12958,627,1067,106
12959,627,504,86
12960,627,690,150
12961,627,400,145
12962,627,496,132
12963,627,999,121
12964,627,1728,118
12965,627,990,106
12966,627,562,99
12967,627,1077,98
12968,627,2185,93
12969,627,224,85
12970,627,584,79
12971,627,7,126
12972,627,879,75
12973,627,261,70
12974,627,311,59
12975,627,1595,23
12976,627,2186,19
12977,627,3378,120
12978,627,1222,113
12979,627,243,90
12980,627,3576,61
12981,627,1453,127
12982,627,416,151
12983,627,3431,113
12984,627,2163,111
12985,627,427,91
12986,1561,10,22
12987,1644,10,77
12988,230,10,76
12989,6,10,65
12990,1026,10,75
12991,95,10,81
12992,740,10,22
12993,1140,10,22
12994,2187,10,22
12995,136,10,19
12996,2188,10,96
12997,243,10,73
12998,2189,10,73
12999,681,10,66
13000,32,10,66
13001,1384,10,66
13002,869,10,66
13003,997,10,65
13004,173,10,65
13005,341,10,63
13006,1731,10,24
13007,382,10,24
13008,1501,10,24
13009,1537,10,24
13010,1015,10,24
13011,372,10,24
13012,2190,10,22
13013,1671,10,22
13014,103,10,22
13015,2191,10,22
13016,2192,10,22
13017,2193,10,22
13018,1683,10,22
13019,2194,10,22
13020,2195,10,22
13021,762,10,22
13022,1570,10,22
13023,1195,10,23
13024,10,1644,77
13025,10,230,76
13026,10,6,65
13027,10,1570,22
13028,10,136,19
13029,10,243,74
13030,10,2189,72
13031,10,1026,72
13032,10,32,66
13033,10,869,66
13034,10,1384,66
13035,10,341,65
13036,10,997,65
13037,10,173,65
13038,10,1731,24
13039,10,1537,24
13040,10,1501,24
13041,10,382,24
13042,10,2774,24
13043,10,1015,24
13044,10,372,24
13045,10,2190,22
13046,10,1671,22
13047,10,103,22
13048,10,2191,22
13049,10,2192,22
13050,10,2193,22
13051,10,740,22
13052,10,1683,22
13053,10,2194,22
13054,10,1561,22
13055,10,1140,22
13056,10,762,22
13057,10,2187,22
13058,10,3577,22
13059,10,1195,22
13060,1976,372,28
13061,716,372,27
13062,504,372,59
13063,1195,372,22
13064,1945,372,23
13065,825,372,25
13066,1663,372,24
13067,667,372,65
13068,136,372,26
13069,707,372,84
13070,728,372,80
13071,230,372,78
13072,173,372,65
13073,681,372,63
13074,998,372,63
13075,459,372,59
13076,698,372,59
13077,869,372,59
13078,304,372,53
13079,1367,372,30
13080,522,372,27
13081,2142,372,26
13082,741,372,25
13083,2196,372,25
13084,1501,372,25
13085,1140,372,25
13086,2108,372,24
13087,805,372,21
13088,721,372,86
13089,427,372,84
13090,372,1976,28
13091,372,716,27
13092,372,504,30
13093,372,1195,22
13094,372,1945,23
13095,372,825,25
13096,372,1663,24
13097,372,667,65
13098,372,707,84
13099,372,728,80
13100,372,230,78
13101,372,173,65
13102,372,681,63
13103,372,998,63
13104,372,459,59
13105,372,698,59
13106,372,869,59
13107,372,304,53
13108,372,1367,30
13109,372,522,27
13110,372,2142,26
13111,372,136,26
13112,372,741,25
13113,372,2196,25
13114,372,1501,25
13115,372,1140,25
13116,372,2108,24
13117,372,805,21
13118,372,3563,25
13119,238,421,45
13120,1833,421,21
13121,47,421,14
13122,2197,421,18
13123,464,421,9
13124,74,421,6
13125,73,421,15
13126,424,421,5
13127,1780,421,4
13128,54,421,127
13129,2198,421,23
13130,2199,421,22
13131,2200,421,21
13132,1435,421,15
13133,488,421,9
13134,854,421,9
13135,418,421,7
13136,2201,421,3
13137,421,238,44
13138,421,2544,21
13139,421,1833,21
13140,421,3364,21
13141,421,47,14
13142,421,2197,18
13143,421,418,7
13144,421,74,6
13145,421,2199,22
13146,421,73,15
13147,421,424,5
13148,421,2198,23
13149,421,1435,15
13150,421,488,9
13151,421,854,9
13152,421,2201,3
13153,421,1780,3
13154,421,2200,23
13155,592,562,117
13156,22,562,89
13157,2097,562,89
13158,91,562,105
13159,910,562,92
13160,503,562,97
13161,539,562,90
13162,2202,562,76
13163,7,562,75
13164,566,562,152
13165,932,562,146
13166,918,562,135
13167,21,562,99
13168,682,562,93
13169,683,562,92
13170,224,562,90
13171,201,562,90
13172,1994,562,89
13173,1736,562,89
13174,679,562,89
13175,565,562,83
13176,669,562,79
13177,253,562,77
13178,882,562,77
13179,729,562,77
13180,2203,562,77
13181,427,562,74
13182,1217,562,66
13183,981,562,66
13184,2204,562,65
13185,1158,562,54
13186,68,562,54
13187,220,562,97
13188,562,592,117
13189,562,22,89
13190,562,2202,76
13191,562,918,135
13192,562,91,102
13193,562,21,99
13194,562,629,98
13195,562,682,93
13196,562,503,97
13197,562,539,89
13198,562,7,72
13199,562,566,152
13200,562,932,146
13201,562,683,92
13202,562,910,92
13203,562,224,90
13204,562,201,90
13205,562,1994,89
13206,562,1736,89
13207,562,2882,89
13208,562,3578,89
13209,562,1140,89
13210,562,679,89
13211,562,2097,89
13212,562,565,83
13213,562,2325,77
13214,562,253,77
13215,562,882,77
13216,562,729,77
13217,562,2203,77
13218,562,669,75
13219,562,427,74
13220,562,981,66
13221,562,2204,65
13222,562,1158,54
13223,562,68,54
13224,562,762,90
13225,857,503,98
13226,692,503,152
13227,190,503,93
13228,7,503,104
13229,1275,503,139
13230,642,503,111
13231,1077,503,95
13232,899,503,105
13233,220,503,93
13234,918,503,138
13235,496,503,111
13236,916,503,99
13237,872,503,98
13238,2205,503,98
13239,2206,503,97
13240,184,503,97
13241,671,503,97
13242,619,503,97
13243,678,503,96
13244,1014,503,95
13245,194,503,95
13246,122,503,95
13247,690,503,95
13248,582,503,94
13249,1262,503,89
13250,2207,503,88
13251,844,503,99
13252,503,3490,117
13253,503,857,98
13254,503,692,152
13255,503,582,95
13256,503,190,93
13257,503,1275,139
13258,503,642,99
13259,503,861,97
13260,503,1077,95
13261,503,220,93
13262,503,7,95
13263,503,3579,146
13264,503,918,138
13265,503,899,105
13266,503,3580,100
13267,503,916,99
13268,503,872,98
13269,503,2205,98
13270,503,184,97
13271,503,619,97
13272,503,678,96
13273,503,671,96
13274,503,1014,95
13275,503,194,95
13276,503,122,95
13277,503,690,95
13278,503,1262,92
13279,503,2207,88
13280,503,3581,95
13281,503,1078,94
13282,503,3582,104
13283,503,844,99
13284,503,2206,97
13285,503,427,97
13286,1391,1432,188
13287,1396,1432,164
13288,491,1432,163
13289,947,1432,142
13290,1398,1432,163
13291,260,1432,139
13292,1402,1432,165
13293,983,1432,161
13294,1261,1432,145
13295,79,1432,130
13296,471,1432,128
13297,1417,1432,126
13298,426,1432,126
13299,54,1432,126
13300,1432,1396,164
13301,1432,1401,164
13302,1432,2177,164
13303,1432,471,164
13304,1432,1406,164
13305,1432,1403,138
13306,1432,79,138
13307,1432,1275,138
13308,1432,983,126
13309,1432,426,126
13310,1432,54,126
13311,1432,1418,126
13312,1432,3497,126
13313,1432,1392,126
13314,1432,469,126
13315,1432,1317,126
13316,1432,1399,126
13317,1432,947,126
13318,1432,400,126
13319,1432,491,126
13320,2208,7,88
13321,871,7,86
13322,932,7,152
13323,220,7,101
13324,1113,7,82
13325,57,7,84
13326,420,7,74
13327,944,7,88
13328,891,7,134
13329,160,7,129
13330,471,7,138
13331,1163,7,92
13332,1070,7,86
13333,435,7,85
13334,253,7,80
13335,669,7,79
13336,713,7,85
13337,261,7,79
13338,1232,7,77
13339,810,7,69
13340,2209,7,149
13341,2210,7,141
13342,1942,7,134
13343,1940,7,133
13344,79,7,131
13345,856,7,124
13346,699,7,118
13347,2211,7,116
13348,416,7,106
13349,1543,7,105
13350,1622,7,105
13351,990,7,104
13352,632,7,94
13353,2212,7,94
13354,1394,7,91
13355,1057,7,90
13356,501,7,88
13357,401,7,88
13358,2178,7,87
13359,1586,7,87
13360,1040,7,85
13361,1187,7,85
13362,473,7,85
13363,703,7,84
13364,427,7,81
13365,690,7,137
13366,589,7,81
13367,1621,7,81
13368,2213,7,79
13369,1175,7,78
13370,658,7,78
13371,995,7,77
13372,722,7,76
13373,569,7,97
13374,116,7,76
13375,1630,7,75
13376,1023,7,75
13377,112,7,74
13378,2214,7,73
13379,642,7,149
13380,692,7,96
13381,504,7,78
13382,523,7,74
13383,1750,7,139
13384,1064,7,99
13385,1063,7,99
13386,1061,7,99
13387,1060,7,99
13388,2215,7,81
13389,7,963,90
13390,7,724,71
13391,7,3583,86
13392,7,57,84
13393,7,932,152
13394,7,871,86
13395,7,1113,88
13396,7,435,86
13397,7,253,80
13398,7,713,85
13399,7,261,79
13400,7,1024,77
13401,7,1232,76
13402,7,669,79
13403,7,810,71
13404,7,944,88
13405,7,2209,149
13406,7,2210,141
13407,7,891,137
13408,7,1940,136
13409,7,160,129
13410,7,471,126
13411,7,856,124
13412,7,699,116
13413,7,592,116
13414,7,2211,116
13415,7,173,114
13416,7,3584,111
13417,7,1644,109
13418,7,3585,107
13419,7,1543,105
13420,7,990,104
13421,7,979,103
13422,7,3543,100
13423,7,632,94
13424,7,2212,94
13425,7,1163,92
13426,7,1394,91
13427,7,1057,90
13428,7,501,88
13429,7,2208,88
13430,7,2178,87
13431,7,1622,87
13432,7,401,88
13433,7,1586,87
13434,7,947,87
13435,7,220,86
13436,7,1070,86
13437,7,1187,85
13438,7,473,85
13439,7,703,84
13440,7,844,84
13441,7,589,81
13442,7,1621,81
13443,7,2213,79
13444,7,692,96
13445,7,658,78
13446,7,1175,77
13447,7,995,77
13448,7,999,76
13449,7,722,76
13450,7,116,76
13451,7,416,75
13452,7,1023,76
13453,7,1630,75
13454,7,657,74
13455,7,112,74
13456,7,1040,85
13457,7,2214,75
13458,7,3586,139
13459,7,565,130
13460,7,2,89
13461,7,1234,86
13462,7,427,97
13463,7,3587,76
13464,7,504,78
13465,7,523,76
13466,7,243,77
13467,7,1808,70
13468,7,690,150
13469,7,642,144
13470,7,1750,139
13471,7,1060,99
13472,7,1061,99
13473,7,1062,99
13474,7,1063,99
13475,7,1064,139
13476,7,3393,83
13477,7,2488,81
13478,7,2215,81
13479,7,1049,119
13480,7,1631,83
13481,573,79,89
13482,642,79,146
13483,1398,79,163
13484,471,79,140
13485,54,79,166
13486,1416,79,164
13487,918,79,143
13488,1317,79,139
13489,666,79,136
13490,1275,79,127
13491,1413,79,126
13492,1981,79,125
13493,1422,79,178
13494,2216,79,143
13495,628,79,134
13496,2217,79,134
13497,260,79,152
13498,1141,79,130
13499,152,79,130
13500,426,79,130
13501,14,79,129
13502,469,79,129
13503,2218,79,128
13504,1417,79,128
13505,1429,79,128
13506,1426,79,127
13507,2219,79,126
13508,2220,79,126
13509,589,79,100
13510,1994,79,89
13511,1282,79,89
13512,498,79,89
13513,79,642,146
13514,79,918,143
13515,79,54,129
13516,79,1417,134
13517,79,471,140
13518,79,666,136
13519,79,1413,126
13520,79,1981,125
13521,79,3588,157
13522,79,1406,149
13523,79,2216,143
13524,79,628,134
13525,79,2217,134
13526,79,692,131
13527,79,3559,131
13528,79,1141,130
13529,79,152,130
13530,79,426,130
13531,79,14,129
13532,79,469,129
13533,79,2218,128
13534,79,1275,127
13535,79,1426,127
13536,79,470,127
13537,79,2219,126
13538,79,3589,126
13539,79,491,126
13540,79,1416,127
13541,79,589,100
13542,79,1282,89
13543,79,1994,89
13544,79,573,89
13545,79,260,132
13546,79,614,90
13547,526,411,24
13548,1148,411,21
13549,2221,411,22
13550,896,411,91
13551,2222,411,25
13552,657,411,72
13553,1123,411,46
13554,2223,411,24
13555,592,411,113
13556,632,411,99
13557,194,411,94
13558,669,411,79
13559,811,411,63
13560,1178,411,57
13561,2224,411,47
13562,1115,411,38
13563,130,411,37
13564,349,411,35
13565,477,411,33
13566,1100,411,32
13567,353,411,32
13568,2225,411,19
13569,411,427,82
13570,411,526,24
13571,411,2221,22
13572,411,896,91
13573,411,1148,21
13574,411,800,31
13575,411,2222,25
13576,411,657,72
13577,411,669,28
13578,411,2223,23
13579,411,592,113
13580,411,632,99
13581,411,194,94
13582,411,811,63
13583,411,1178,57
13584,411,2224,47
13585,411,1123,46
13586,411,1115,38
13587,411,130,37
13588,411,349,35
13589,411,477,33
13590,411,1100,32
13591,411,353,32
13592,411,3590,23
13593,411,3591,81
13594,2226,983,191
13595,491,983,126
13596,1317,983,89
13597,469,983,189
13598,54,983,163
13599,1399,983,128
13600,471,983,127
13601,2227,983,58
13602,1396,983,164
13603,1763,983,149
13604,470,983,128
13605,416,983,106
13606,477,983,49
13607,1422,983,176
13608,1402,983,170
13609,156,983,165
13610,426,983,147
13611,1397,983,138
13612,1418,983,128
13613,1252,983,50
13614,1053,983,50
13615,1048,983,36
13616,983,491,149
13617,983,1396,163
13618,983,1399,138
13619,983,2227,58
13620,983,54,163
13621,983,2177,161
13622,983,1317,138
13623,983,1763,149
13624,983,1392,138
13625,983,1422,170
13626,983,1403,163
13627,983,1402,161
13628,983,426,161
13629,983,400,161
13630,983,2220,155
13631,983,471,155
13632,983,1397,138
13633,983,469,138
13634,983,1418,138
13635,983,1252,50
13636,983,1053,50
13637,983,477,49
13638,983,2959,34
13639,1064,455,87
13640,1101,455,49
13641,2173,455,21
13642,1595,455,17
13643,963,455,78
13644,1328,455,78
13645,1486,455,19
13646,550,455,17
13647,395,455,16
13648,1141,455,138
13649,2093,455,24
13650,2228,455,21
13651,1771,455,21
13652,504,455,20
13653,821,455,20
13654,967,455,20
13655,2229,455,19
13656,445,455,19
13657,1453,455,18
13658,149,455,17
13659,2230,455,17
13660,804,455,16
13661,414,455,15
13662,845,455,14
13663,2231,455,4
13664,539,455,4
13665,651,455,91
13666,455,826,23
13667,455,1453,18
13668,455,550,17
13669,455,395,16
13670,455,752,14
13671,455,3592,23
13672,455,2228,21
13673,455,1771,21
13674,455,3593,21
13675,455,504,20
13676,455,2173,20
13677,455,821,20
13678,455,967,20
13679,455,2229,19
13680,455,445,19
13681,455,149,17
13682,455,1469,17
13683,455,2230,17
13684,455,3594,17
13685,455,804,16
13686,455,484,15
13687,455,414,15
13688,455,845,14
13689,455,2231,4
13690,455,539,4
13691,2232,716,100
13692,1959,716,77
13693,427,716,61
13694,461,716,57
13695,1074,716,100
13696,2233,716,23
13697,618,716,91
13698,992,716,87
13699,243,716,71
13700,1029,716,69
13701,1038,716,57
13702,132,716,47
13703,2234,716,26
13704,803,716,25
13705,2235,716,18
13706,716,2232,100
13707,716,461,57
13708,716,1038,57
13709,716,2233,23
13710,716,618,91
13711,716,992,87
13712,716,243,71
13713,716,1029,69
13714,716,1124,41
13715,716,2234,26
13716,716,803,24
13717,716,2235,18
13718,716,1064,88
13719,716,132,94
13720,716,427,94
13721,1064,1449,87
13722,47,1449,54
13723,807,1449,55
13724,2236,1449,22
13725,782,1449,21
13726,961,1449,79
13727,1317,1449,133
13728,461,1449,46
13729,1441,1449,21
13730,1201,1449,21
13731,1134,1449,21
13732,755,1449,19
13733,935,1449,23
13734,1394,1449,92
13735,729,1449,80
13736,2116,1449,59
13737,359,1449,34
13738,387,1449,21
13739,1747,1449,21
13740,1449,782,21
13741,1449,755,19
13742,1449,3365,68
13743,1449,807,55
13744,1449,1441,21
13745,1449,1201,21
13746,1449,1134,21
13747,1449,935,23
13748,1449,387,21
13749,1449,1747,21
13750,1449,845,19
13751,2237,1148,21
13752,2238,1148,21
13753,2239,1148,21
13754,2240,1148,21
13755,2241,1148,21
13756,610,1148,88
13757,125,1148,47
13758,683,1148,93
13759,1704,1148,63
13760,126,1148,47
