,Unnamed: 0,start,end,time,days
27718,27718,144,1200,2004-05-19 16:15:50,35
27719,27719,402,1201,2004-05-19 16:16:54,35
27720,27720,617,704,2004-05-19 16:18:45,35
27723,27723,1110,474,2004-05-19 16:25:38,35
27724,27724,128,105,2004-05-19 16:28:47,35
27728,27728,143,201,2004-05-19 16:40:44,35
27732,27732,884,536,2004-05-19 16:44:30,35
27733,27733,149,823,2004-05-19 16:45:47,35
27736,27736,615,422,2004-05-19 16:46:36,35
27737,27737,959,958,2004-05-19 16:48:56,35
27740,27740,770,149,2004-05-19 16:55:45,35
27741,27741,313,34,2004-05-19 16:56:51,35
27744,27744,1188,1033,2004-05-19 16:57:52,35
27745,27745,407,97,2004-05-19 17:04:28,35
27746,27746,53,250,2004-05-19 17:04:47,35
27747,27747,312,1014,2004-05-19 17:05:38,35
27748,27748,53,1202,2004-05-19 17:05:51,35
27752,27752,44,770,2004-05-19 17:09:30,35
27755,27755,389,509,2004-05-19 17:15:02,35
27756,27756,776,400,2004-05-19 17:21:47,35
27757,27757,776,704,2004-05-19 17:22:09,35
27760,27760,440,513,2004-05-19 17:26:39,35
27761,27761,462,713,2004-05-19 17:28:37,35
27762,27762,194,1178,2004-05-19 17:28:57,35
27765,27765,34,313,2004-05-19 17:30:34,35
27766,27766,440,758,2004-05-19 17:31:48,35
27767,27767,1083,1181,2004-05-19 17:32:16,35
27768,27768,9,607,2004-05-19 17:34:07,35
27769,27769,1127,144,2004-05-19 17:34:48,35
27772,27772,1029,586,2004-05-19 17:37:22,35
27775,27775,525,211,2004-05-19 17:40:11,35
27781,27781,9,477,2004-05-19 17:46:23,35
27782,27782,201,607,2004-05-19 17:50:04,35
27785,27785,12,598,2004-05-19 17:52:52,35
27788,27788,1127,1203,2004-05-19 17:57:00,35
27789,27789,1178,194,2004-05-19 17:58:20,35
27792,27792,749,969,2004-05-19 17:59:37,35
27795,27795,12,599,2004-05-19 18:04:17,35
27796,27796,12,926,2004-05-19 18:05:37,35
27798,27798,1158,542,2004-05-19 18:06:14,35
27799,27799,12,308,2004-05-19 18:06:57,35
27803,27803,639,498,2004-05-19 18:10:18,35
27804,27804,639,212,2004-05-19 18:14:59,35
27805,27805,12,569,2004-05-19 18:16:15,35
27808,27808,928,741,2004-05-19 18:21:58,35
27809,27809,1199,817,2004-05-19 18:23:05,35
27810,27810,1199,1204,2004-05-19 18:23:29,35
27811,27811,1199,1006,2004-05-19 18:24:54,35
27812,27812,1043,454,2004-05-19 18:24:56,35
27813,27813,1199,1049,2004-05-19 18:25:16,35
27815,27815,1199,1003,2004-05-19 18:25:57,35
27820,27820,1136,29,2004-05-19 18:26:58,35
27821,27821,12,938,2004-05-19 18:28:06,35
27822,27822,1014,1194,2004-05-19 18:29:09,35
27824,27824,114,770,2004-05-19 18:30:26,35
27825,27825,12,176,2004-05-19 18:30:56,35
27827,27827,103,954,2004-05-19 18:32:13,35
27828,27828,396,372,2004-05-19 18:35:49,35
27829,27829,830,277,2004-05-19 18:38:42,35
27830,27830,198,101,2004-05-19 18:39:23,35
27832,27832,12,719,2004-05-19 18:39:51,35
27834,27834,277,830,2004-05-19 18:44:08,35
27835,27835,145,1042,2004-05-19 18:44:52,35
27840,27840,372,396,2004-05-19 18:48:07,35
27841,27841,145,341,2004-05-19 18:48:12,35
27844,27844,145,830,2004-05-19 18:49:06,35
27846,27846,323,341,2004-05-19 18:50:05,35
27848,27848,683,758,2004-05-19 18:50:42,35
27849,27849,1205,869,2004-05-19 18:50:57,35
27850,27850,1137,67,2004-05-19 18:51:13,35
27854,27854,1113,277,2004-05-19 18:52:11,35
27856,27856,770,44,2004-05-19 18:53:06,35
27859,27859,3,194,2004-05-19 18:55:26,35
27860,27860,172,277,2004-05-19 18:55:33,35
27861,27861,1,477,2004-05-19 18:56:00,35
27863,27863,758,440,2004-05-19 18:56:39,35
27864,27864,389,830,2004-05-19 19:01:06,35
27868,27868,19,389,2004-05-19 19:02:42,35
27869,27869,372,389,2004-05-19 19:03:49,35
27875,27875,1185,1077,2004-05-19 19:07:43,35
27877,27877,1136,719,2004-05-19 19:08:53,35
27878,27878,283,379,2004-05-19 19:12:09,35
27879,27879,252,1018,2004-05-19 19:13:20,35
27883,27883,830,389,2004-05-19 19:17:14,35
27884,27884,800,422,2004-05-19 19:18:49,35
27885,27885,95,712,2004-05-19 19:19:10,35
27886,27886,800,964,2004-05-19 19:20:49,35
27887,27887,67,1137,2004-05-19 19:20:50,35
27889,27889,95,63,2004-05-19 19:22:27,35
27890,27890,307,1183,2004-05-19 19:23:50,35
27891,27891,95,713,2004-05-19 19:23:59,35
27892,27892,712,95,2004-05-19 19:27:09,35
27893,27893,762,713,2004-05-19 19:27:53,35
27894,27894,1132,725,2004-05-19 19:29:19,35
27895,27895,762,992,2004-05-19 19:29:33,35
27896,27896,525,19,2004-05-19 19:33:30,35
27897,27897,1132,1174,2004-05-19 19:34:28,35
27898,27898,103,378,2004-05-19 19:34:44,35
27900,27900,815,1066,2004-05-19 19:37:01,35
27902,27902,609,815,2004-05-19 19:41:56,35
27904,27904,430,857,2004-05-19 19:42:58,35
27905,27905,797,233,2004-05-19 19:43:30,35
27907,27907,342,797,2004-05-19 19:45:05,35
27911,27911,1087,1183,2004-05-19 19:49:10,35
27912,27912,1087,307,2004-05-19 19:50:00,35
27913,27913,6,1174,2004-05-19 19:50:58,35
27914,27914,719,1136,2004-05-19 19:51:42,35
27916,27916,1087,341,2004-05-19 19:52:46,35
27918,27918,67,449,2004-05-19 19:57:28,35
27919,27919,901,884,2004-05-19 19:58:05,35
27920,27920,576,575,2004-05-19 19:58:19,35
27921,27921,576,350,2004-05-19 19:58:50,35
27922,27922,576,212,2004-05-19 19:59:05,35
27926,27926,576,885,2004-05-19 20:00:47,35
27927,27927,576,1167,2004-05-19 20:01:09,35
27928,27928,740,615,2004-05-19 20:01:38,35
27929,27929,9,1206,2004-05-19 20:01:46,35
27930,27930,1120,317,2004-05-19 20:01:47,35
27931,27931,67,901,2004-05-19 20:02:10,35
27932,27932,1041,41,2004-05-19 20:02:58,35
27934,27934,814,823,2004-05-19 20:04:46,35
27936,27936,1186,277,2004-05-19 20:06:51,35
27937,27937,901,67,2004-05-19 20:08:55,35
27938,27938,41,1041,2004-05-19 20:09:00,35
27939,27939,41,1040,2004-05-19 20:09:18,35
27941,27941,1186,638,2004-05-19 20:11:46,35
27943,27943,638,1186,2004-05-19 20:12:38,35
27946,27946,1190,393,2004-05-19 20:13:46,35
27948,27948,733,576,2004-05-19 20:14:38,35
27950,27950,733,596,2004-05-19 20:16:58,35
27951,27951,277,1186,2004-05-19 20:20:13,35
27952,27952,638,511,2004-05-19 20:20:19,35
27953,27953,1187,353,2004-05-19 20:21:17,35
27955,27955,394,576,2004-05-19 20:25:06,35
27957,27957,596,733,2004-05-19 20:26:34,35
27958,27958,342,638,2004-05-19 20:28:28,35
27960,27960,199,713,2004-05-19 20:30:11,35
27961,27961,586,1029,2004-05-19 20:30:13,35
27962,27962,290,44,2004-05-19 20:33:46,35
27963,27963,646,1021,2004-05-19 20:33:46,35
27964,27964,1189,638,2004-05-19 20:34:33,35
27965,27965,638,1189,2004-05-19 20:35:01,35
27966,27966,1113,990,2004-05-19 20:35:40,35
27967,27967,1072,1189,2004-05-19 20:35:49,35
27968,27968,1189,1072,2004-05-19 20:36:13,35
27969,27969,199,595,2004-05-19 20:36:37,35
27970,27970,290,63,2004-05-19 20:37:12,35
27972,27972,12,8,2004-05-19 20:38:04,35
27973,27973,1113,1161,2004-05-19 20:38:29,35
27974,27974,290,408,2004-05-19 20:38:54,35
27975,27975,12,527,2004-05-19 20:39:59,35
27976,27976,560,638,2004-05-19 20:42:12,35
27977,27977,12,1188,2004-05-19 20:42:13,35
27979,27979,482,761,2004-05-19 20:43:31,35
27980,27980,357,835,2004-05-19 20:43:34,35
27981,27981,1181,254,2004-05-19 20:44:54,35
27982,27982,357,1161,2004-05-19 20:44:56,35
27983,27983,555,3,2004-05-19 20:46:06,35
27984,27984,357,527,2004-05-19 20:46:48,35
27986,27986,234,638,2004-05-19 20:47:57,35
27987,27987,596,605,2004-05-19 20:50:23,35
27988,27988,725,638,2004-05-19 20:50:26,35
27989,27989,29,1136,2004-05-19 20:50:50,35
27990,27990,277,770,2004-05-19 20:50:55,35
27992,27992,378,103,2004-05-19 20:51:56,35
27995,27995,67,1206,2004-05-19 20:54:50,35
27996,27996,67,1184,2004-05-19 20:56:31,35
27997,27997,615,740,2004-05-19 20:56:46,35
28001,28001,725,719,2004-05-19 20:58:19,35
28004,28004,1040,41,2004-05-19 20:58:49,35
28007,28007,706,484,2004-05-19 21:02:08,35
28009,28009,378,193,2004-05-19 21:02:23,35
28010,28010,638,725,2004-05-19 21:02:50,35
28011,28011,638,640,2004-05-19 21:03:44,35
28013,28013,640,638,2004-05-19 21:04:22,35
28017,28017,638,560,2004-05-19 21:05:30,35
28021,28021,617,103,2004-05-19 21:08:33,35
28022,28022,638,342,2004-05-19 21:08:58,35
28024,28024,511,638,2004-05-19 21:09:30,35
28027,28027,105,938,2004-05-19 21:10:05,35
28030,28030,105,128,2004-05-19 21:10:44,35
28031,28031,234,596,2004-05-19 21:10:47,35
28032,28032,144,290,2004-05-19 21:11:02,35
28035,28035,193,378,2004-05-19 21:11:18,35
28036,28036,1037,233,2004-05-19 21:11:24,35
28037,28037,706,638,2004-05-19 21:12:12,35
28039,28039,658,193,2004-05-19 21:12:57,35
28040,28040,1183,704,2004-05-19 21:13:49,35
28041,28041,325,1169,2004-05-19 21:14:09,35
28047,28047,1183,307,2004-05-19 21:14:55,35
28048,28048,19,1207,2004-05-19 21:14:59,35
28049,28049,625,662,2004-05-19 21:15:05,35
28050,28050,297,733,2004-05-19 21:15:08,35
28057,28057,853,881,2004-05-19 21:16:50,35
28059,28059,625,534,2004-05-19 21:17:16,35
28061,28061,1169,325,2004-05-19 21:17:52,35
28062,28062,118,1070,2004-05-19 21:17:53,35
28064,28064,290,144,2004-05-19 21:18:46,35
28066,28066,741,1208,2004-05-19 21:19:06,35
28068,28068,704,1209,2004-05-19 21:19:22,35
28069,28069,1033,1188,2004-05-19 21:19:31,35
28071,28071,582,1210,2004-05-19 21:20:01,35
28072,28072,1033,1211,2004-05-19 21:20:05,35
28074,28074,582,328,2004-05-19 21:20:20,35
28075,28075,193,658,2004-05-19 21:20:34,35
28076,28076,582,861,2004-05-19 21:20:39,35
28078,28078,582,1212,2004-05-19 21:21:11,35
28080,28080,1033,1209,2004-05-19 21:21:30,35
28081,28081,741,697,2004-05-19 21:22:40,35
28083,28083,706,277,2004-05-19 21:23:27,35
28085,28085,1209,704,2004-05-19 21:25:28,35
28086,28086,853,514,2004-05-19 21:25:30,35
28088,28088,605,596,2004-05-19 21:25:57,35
28091,28091,269,1045,2004-05-19 21:27:01,35
28092,28092,1066,475,2004-05-19 21:27:16,35
28094,28094,1196,704,2004-05-19 21:27:24,35
28095,28095,63,95,2004-05-19 21:27:39,35
28097,28097,704,605,2004-05-19 21:27:55,35
28099,28099,63,290,2004-05-19 21:29:00,35
28100,28100,605,704,2004-05-19 21:29:01,35
28104,28104,1174,1132,2004-05-19 21:30:55,35
28107,28107,161,679,2004-05-19 21:31:18,35
28108,28108,475,1066,2004-05-19 21:31:22,35
28109,28109,781,1018,2004-05-19 21:32:30,35
28114,28114,161,30,2004-05-19 21:33:55,35
28115,28115,1209,1033,2004-05-19 21:33:56,35
28116,28116,128,338,2004-05-19 21:34:15,35
28121,28121,919,51,2004-05-19 21:35:11,35
28123,28123,919,704,2004-05-19 21:35:17,35
28125,28125,704,919,2004-05-19 21:35:47,35
28127,28127,1213,306,2004-05-19 21:36:30,35
28135,28135,898,1198,2004-05-19 21:40:32,35
28137,28137,843,62,2004-05-19 21:40:39,35
28139,28139,1213,389,2004-05-19 21:41:40,35
28140,28140,792,356,2004-05-19 21:42:00,35
28143,28143,1213,1186,2004-05-19 21:43:10,35
28148,28148,341,1072,2004-05-19 21:46:35,35
28150,28150,779,56,2004-05-19 21:47:54,35
28151,28151,356,792,2004-05-19 21:48:21,35
28153,28153,1213,1032,2004-05-19 21:48:48,35
28155,28155,372,1209,2004-05-19 21:49:44,35
28159,28159,269,638,2004-05-19 21:50:32,35
28160,28160,90,269,2004-05-19 21:50:35,35
28162,28162,372,527,2004-05-19 21:51:28,35
28164,28164,152,1153,2004-05-19 21:51:49,35
28165,28165,405,388,2004-05-19 21:51:54,35
28166,28166,638,269,2004-05-19 21:52:19,35
28168,28168,372,919,2004-05-19 21:53:39,35
28170,28170,234,144,2004-05-19 21:55:11,35
28172,28172,372,928,2004-05-19 21:55:38,35
28175,28175,152,372,2004-05-19 21:56:00,35
28177,28177,234,1018,2004-05-19 21:57:05,35
28178,28178,1214,372,2004-05-19 21:57:07,35
28179,28179,269,90,2004-05-19 21:57:22,35
28181,28181,919,372,2004-05-19 21:57:31,35
28186,28186,234,50,2004-05-19 21:59:00,35
28187,28187,919,50,2004-05-19 21:59:10,35
28191,28191,928,372,2004-05-19 22:01:16,35
28192,28192,919,41,2004-05-19 22:01:59,35
28195,28195,193,1215,2004-05-19 22:02:36,35
28196,28196,90,697,2004-05-19 22:02:42,35
28198,28198,1215,193,2004-05-19 22:03:07,35
28205,28205,1209,372,2004-05-19 22:05:00,35
28212,28212,779,1181,2004-05-19 22:08:14,35
28213,28213,598,1216,2004-05-19 22:08:20,35
28216,28216,1181,779,2004-05-19 22:09:05,35
28220,28220,815,609,2004-05-19 22:10:51,35
28223,28223,638,103,2004-05-19 22:12:24,35
28225,28225,514,853,2004-05-19 22:12:51,35
28228,28228,103,638,2004-05-19 22:13:14,35
28229,28229,41,919,2004-05-19 22:13:21,35
28232,28232,41,1215,2004-05-19 22:13:39,35
28237,28237,1185,144,2004-05-19 22:16:04,35
28241,28241,1185,898,2004-05-19 22:17:09,35
28243,28243,346,590,2004-05-19 22:18:36,35
28245,28245,1185,638,2004-05-19 22:19:52,35
28249,28249,1093,638,2004-05-19 22:21:24,35
28252,28252,128,194,2004-05-19 22:21:57,35
28253,28253,377,32,2004-05-19 22:22:06,35
28255,28255,48,1136,2004-05-19 22:22:23,35
28256,28256,596,1153,2004-05-19 22:22:43,35
28257,28257,1217,482,2004-05-19 22:22:47,35
28261,28261,90,48,2004-05-19 22:23:59,35
28262,28262,482,1217,2004-05-19 22:24:18,35
28265,28265,1153,596,2004-05-19 22:24:35,35
28266,28266,50,234,2004-05-19 22:24:44,35
28267,28267,50,919,2004-05-19 22:25:05,35
28270,28270,793,90,2004-05-19 22:25:42,35
28271,28271,317,1120,2004-05-19 22:25:50,35
28273,28273,1218,881,2004-05-19 22:26:01,35
28275,28275,732,958,2004-05-19 22:26:20,35
28278,28278,1215,41,2004-05-19 22:27:38,35
28280,28280,605,103,2004-05-19 22:28:22,35
28281,28281,350,343,2004-05-19 22:28:28,35
28283,28283,881,1218,2004-05-19 22:29:44,35
28291,28291,1093,1206,2004-05-19 22:32:09,35
28294,28294,652,598,2004-05-19 22:33:06,35
28297,28297,605,277,2004-05-19 22:34:08,35
28301,28301,605,317,2004-05-19 22:34:42,35
28303,28303,209,1217,2004-05-19 22:35:00,35
28306,28306,598,652,2004-05-19 22:36:00,35
28308,28308,1018,781,2004-05-19 22:36:49,35
28309,28309,706,615,2004-05-19 22:37:04,35
28311,28311,706,194,2004-05-19 22:38:00,35
28317,28317,1185,194,2004-05-19 22:39:54,35
28320,28320,605,615,2004-05-19 22:40:33,35
28321,28321,714,460,2004-05-19 22:40:50,35
28323,28323,706,1219,2004-05-19 22:41:04,35
28324,28324,1072,341,2004-05-19 22:41:19,35
28329,28329,714,713,2004-05-19 22:43:14,35
28330,28330,823,1032,2004-05-19 22:43:38,35
28332,28332,605,249,2004-05-19 22:43:57,35
28333,28333,143,1037,2004-05-19 22:44:03,35
28335,28335,143,442,2004-05-19 22:44:52,35
28336,28336,823,814,2004-05-19 22:45:23,35
28340,28340,9,679,2004-05-19 22:46:24,35
28342,28342,1072,878,2004-05-19 22:46:45,35
28343,28343,627,1185,2004-05-19 22:46:56,35
28344,28344,1185,1220,2004-05-19 22:47:13,35
28346,28346,9,753,2004-05-19 22:47:55,35
28348,28348,975,609,2004-05-19 22:47:56,35
28349,28349,1185,627,2004-05-19 22:48:15,35
28353,28353,209,1072,2004-05-19 22:50:20,35
28355,28355,609,975,2004-05-19 22:50:44,35
28359,28359,48,152,2004-05-19 22:51:53,35
28361,28361,1189,1217,2004-05-19 22:52:03,35
28362,28362,1185,823,2004-05-19 22:52:17,35
28364,28364,19,1221,2004-05-19 22:53:27,35
28370,28370,152,48,2004-05-19 22:54:09,35
28372,28372,194,1185,2004-05-19 22:55:21,35
28376,28376,194,465,2004-05-19 22:56:08,35
28377,28377,1217,1189,2004-05-19 22:56:09,35
28381,28381,194,1004,2004-05-19 22:57:45,35
28382,28382,194,271,2004-05-19 22:58:13,35
28386,28386,1043,1072,2004-05-19 22:58:56,35
28389,28389,823,1185,2004-05-19 22:59:40,35
28390,28390,809,1101,2004-05-19 22:59:56,35
28391,28391,194,1101,2004-05-19 23:00:03,35
28392,28392,194,560,2004-05-19 23:00:28,35
28396,28396,9,596,2004-05-19 23:01:10,35
28401,28401,823,1211,2004-05-19 23:01:24,35
28402,28402,194,590,2004-05-19 23:01:58,35
28404,28404,194,181,2004-05-19 23:02:19,35
28405,28405,475,1167,2004-05-19 23:02:19,35
28407,28407,194,794,2004-05-19 23:03:34,35
28408,28408,194,567,2004-05-19 23:04:02,35
28413,28413,194,679,2004-05-19 23:04:59,35
28416,28416,823,1222,2004-05-19 23:06:35,35
28419,28419,815,1113,2004-05-19 23:06:58,35
28422,28422,823,1113,2004-05-19 23:08:51,35
28423,28423,1089,975,2004-05-19 23:08:54,35
28428,28428,209,823,2004-05-19 23:09:58,35
28430,28430,152,1185,2004-05-19 23:10:13,35
28435,28435,50,679,2004-05-19 23:10:59,35
28438,28438,823,209,2004-05-19 23:11:40,35
28448,28448,1113,1216,2004-05-19 23:13:20,35
28453,28453,1101,194,2004-05-19 23:15:08,35
28457,28457,1184,719,2004-05-19 23:16:29,35
28461,28461,823,41,2004-05-19 23:17:10,35
28472,28472,1184,1052,2004-05-19 23:19:29,35
28473,28473,1223,72,2004-05-19 23:19:33,35
28480,28480,878,1072,2004-05-19 23:20:16,35
28483,28483,72,1223,2004-05-19 23:21:20,35
28486,28486,823,1163,2004-05-19 23:23:06,35
28487,28487,12,711,2004-05-19 23:23:32,35
28489,28489,1080,1207,2004-05-19 23:23:48,35
28491,28491,711,1034,2004-05-19 23:23:56,35
28495,28495,793,1224,2004-05-19 23:25:09,35
28503,28503,128,1080,2004-05-19 23:27:01,35
28505,28505,9,601,2004-05-19 23:27:43,35
28515,28515,1163,1211,2004-05-19 23:29:48,35
28516,28516,212,303,2004-05-19 23:30:14,35
28520,28520,963,63,2004-05-19 23:30:59,35
28521,28521,995,346,2004-05-19 23:31:07,35
28523,28523,1225,1183,2004-05-19 23:31:16,35
28524,28524,1183,1225,2004-05-19 23:32:03,35
28529,28529,1226,1185,2004-05-19 23:32:56,35
28530,28530,1184,9,2004-05-19 23:33:06,35
28531,28531,1178,878,2004-05-19 23:33:43,35
28532,28532,1010,463,2004-05-19 23:33:52,35
28538,28538,475,1163,2004-05-19 23:35:54,35
28541,28541,1226,540,2004-05-19 23:36:39,35
28543,28543,1189,878,2004-05-19 23:38:45,35
28545,28545,878,1189,2004-05-19 23:39:28,35
28547,28547,105,915,2004-05-19 23:41:11,35
28548,28548,1034,711,2004-05-19 23:41:19,35
28550,28550,80,277,2004-05-19 23:42:05,35
28551,28551,128,878,2004-05-19 23:43:46,35
28552,28552,277,80,2004-05-19 23:44:04,35
28555,28555,1185,277,2004-05-19 23:45:08,35
28556,28556,277,1185,2004-05-19 23:45:53,35
28558,28558,878,128,2004-05-19 23:46:13,35
28560,28560,878,598,2004-05-19 23:47:28,35
28568,28568,669,1196,2004-05-19 23:51:24,35
28574,28574,41,823,2004-05-19 23:53:31,35
28577,28577,41,1217,2004-05-19 23:55:40,35
28588,28588,48,1184,2004-05-20 00:00:22,35
28589,28589,470,288,2004-05-20 00:01:07,35
28592,28592,1184,48,2004-05-20 00:03:26,35
28599,28599,440,1215,2004-05-20 00:13:24,35
28601,28601,1227,1018,2004-05-20 00:13:52,35
28602,28602,681,440,2004-05-20 00:14:11,35
28603,28603,1185,583,2004-05-20 00:14:21,35
28607,28607,80,194,2004-05-20 00:16:09,35
28611,28611,555,594,2004-05-20 00:24:28,35
28614,28614,1181,341,2004-05-20 00:28:39,35
28617,28617,555,802,2004-05-20 00:29:22,35
28618,28618,308,1185,2004-05-20 00:29:54,35
28619,28619,308,615,2004-05-20 00:36:08,35
28620,28620,42,353,2004-05-20 00:36:58,35
28621,28621,42,1018,2004-05-20 00:37:35,35
28622,28622,306,1228,2004-05-20 00:37:54,35
28623,28623,42,1229,2004-05-20 00:38:47,35
28624,28624,42,1183,2004-05-20 00:40:02,35
28627,28627,1004,194,2004-05-20 00:45:48,35
28630,28630,372,536,2004-05-20 00:52:43,35
28631,28631,555,1187,2004-05-20 00:53:12,35
28632,28632,681,513,2004-05-20 00:56:07,35
28633,28633,308,155,2004-05-20 00:58:17,35
28634,28634,308,753,2004-05-20 01:00:12,35
28635,28635,1018,42,2004-05-20 01:06:08,35
28637,28637,180,242,2004-05-20 01:14:16,35
28638,28638,242,180,2004-05-20 01:15:57,35
28640,28640,42,488,2004-05-20 01:17:41,35
28641,28641,306,308,2004-05-20 01:20:51,35
28643,28643,1198,898,2004-05-20 01:24:54,35
28644,28644,1198,9,2004-05-20 01:25:31,35
28645,28645,242,823,2004-05-20 01:26:02,35
28646,28646,242,454,2004-05-20 01:26:51,35
28650,28650,547,63,2004-05-20 01:39:42,35
28652,28652,540,1226,2004-05-20 01:48:24,35
28653,28653,41,1198,2004-05-20 01:49:06,35
28654,28654,1058,1142,2004-05-20 01:57:37,35
28655,28655,62,598,2004-05-20 02:02:47,35
28656,28656,1227,72,2004-05-20 02:03:26,35
28657,28657,72,1227,2004-05-20 02:06:53,35
28664,28664,1213,362,2004-05-20 02:29:26,35
28667,28667,687,481,2004-05-20 04:14:45,35
28668,28668,687,642,2004-05-20 04:14:58,35
28669,28669,687,479,2004-05-20 04:15:14,35
28670,28670,687,252,2004-05-20 04:15:35,35
28671,28671,214,1216,2004-05-20 04:34:09,35
28672,28672,679,194,2004-05-20 05:08:26,35
28673,28673,615,308,2004-05-20 05:10:53,35
28674,28674,594,209,2004-05-20 05:17:12,35
28679,28679,1132,950,2004-05-20 05:42:48,35
28680,28680,851,162,2004-05-20 06:08:45,36
28681,28681,1174,1132,2004-05-20 06:31:04,36
28682,28682,209,594,2004-05-20 06:39:11,36
28683,28683,527,372,2004-05-20 06:44:11,36
28684,28684,1190,306,2004-05-20 06:45:13,36
28685,28685,1190,708,2004-05-20 06:47:59,36
28686,28686,9,679,2004-05-20 06:48:22,36
28687,28687,317,605,2004-05-20 06:50:53,36
28688,28688,1021,646,2004-05-20 06:51:35,36
28689,28689,536,372,2004-05-20 06:54:37,36
28690,28690,70,163,2004-05-20 07:01:09,36
28691,28691,70,1113,2004-05-20 07:02:59,36
28692,28692,1113,70,2004-05-20 07:07:45,36
28693,28693,758,683,2004-05-20 07:11:19,36
28694,28694,343,350,2004-05-20 07:14:49,36
28695,28695,1039,72,2004-05-20 07:15:06,36
28696,28696,297,1158,2004-05-20 07:20:10,36
28697,28697,1174,547,2004-05-20 07:20:27,36
28698,28698,297,999,2004-05-20 07:20:41,36
28701,28701,297,615,2004-05-20 07:21:38,36
28702,28702,297,249,2004-05-20 07:22:50,36
28703,28703,944,70,2004-05-20 07:24:46,36
28704,28704,498,639,2004-05-20 07:27:21,36
28705,28705,1189,626,2004-05-20 07:28:14,36
28706,28706,498,495,2004-05-20 07:28:23,36
28707,28707,547,1174,2004-05-20 07:29:15,36
28708,28708,713,1158,2004-05-20 07:29:43,36
28709,28709,615,277,2004-05-20 07:30:04,36
28710,28710,713,740,2004-05-20 07:30:17,36
28711,28711,465,194,2004-05-20 07:31:00,36
28713,28713,465,679,2004-05-20 07:32:19,36
28714,28714,713,681,2004-05-20 07:32:32,36
28715,28715,1215,440,2004-05-20 07:33:34,36
28717,28717,713,362,2004-05-20 07:37:58,36
28718,28718,594,209,2004-05-20 07:40:58,36
28719,28719,342,1039,2004-05-20 07:41:16,36
28720,28720,1224,62,2004-05-20 07:43:10,36
28721,28721,1183,1230,2004-05-20 07:44:36,36
28724,28724,713,999,2004-05-20 07:45:41,36
28725,28725,1196,669,2004-05-20 07:47:21,36
28726,28726,713,1036,2004-05-20 07:48:04,36
28728,28728,9,109,2004-05-20 07:49:43,36
28731,28731,1136,48,2004-05-20 07:52:38,36
28733,28733,944,697,2004-05-20 07:56:10,36
28734,28734,32,1231,2004-05-20 07:59:14,36
28735,28735,307,1183,2004-05-20 08:01:22,36
